"actor_name","season","episode","num_characters","characters_played","total_appearances","total_screen_time_ms","total_screen_time_sec","total_screen_time_min","percent_of_episode"
"Travis Willingham",2,6,1,"Grog",6,1207000,1207,20.1166666666667,75.6739811912226
"Sam Riegel",2,6,1,"Scanlan",5,1187000,1187,19.7833333333333,74.4200626959248
"Laura Bailey",2,6,1,"Vex'ahlia",5,1178000,1178,19.6333333333333,73.8557993730408
"Liam O'Brien",2,6,1,"Vax'ildan",5,1172000,1172,19.5333333333333,73.4796238244514
"Ashley Johnson",2,6,1,"Pike",6,1158000,1158,19.3,72.6018808777429
"Marisha Ray",2,6,1,"Keyleth",5,1157000,1157,19.2833333333333,72.539184952978
"Taliesin Jaffe",2,6,1,"Percival",5,993000,993,16.55,62.257053291536
"Tony Plana",2,6,1,"Kamaljori",4,938000,938,15.6333333333333,58.8087774294671
"Matthew Mercer",2,6,1,"Umbrasyl",2,341000,341,5.68333333333333,21.3793103448276
