"partition_id","item_id","actor_name","character_name","time_position_ms","segment_start_ms","segment_end_ms","season","episode","character_name_original","time_position_sec","time_position_min","segment_duration_ms","segment_duration_sec","segment_duration_min"
2,"/name/nm2233310/Rebel","Matthew Mercer","Rebel",8000,4000,81000,1,6,"Rebel",8,0.133333333333333,73000,73,1.21666666666667
2,"/name/nm0597480/Archie","Dominic Monaghan","Archie",10000,4000,81000,1,6,"Archie",10,0.166666666666667,71000,71,1.18333333333333
2,"/name/nm3017290/Bryn","Stacey Raymond","Bryn",18000,4000,81000,1,6,"Bryn",18,0.3,63000,63,1.05
2,"/name/nm0210875/Stonefell","Darin De Paul","Stonefell",67000,4000,81000,1,6,"Stonefell",67,1.11666666666667,14000,14,0.233333333333333
4,"/name/nm0043552/Percy","Taliesin Jaffe","Percival",161000,148000,241000,1,6,"Percy",161,2.68333333333333,80000,80,1.33333333333333
4,"/name/nm0726184/Scanlan Shorthalt","Sam Riegel","Scanlan",161000,148000,241000,1,6,"Scanlan Shorthalt",161,2.68333333333333,80000,80,1.33333333333333
4,"/name/nm0992184/Grog Strongjaw","Travis Willingham","Grog",161000,148000,241000,1,6,"Grog Strongjaw",161,2.68333333333333,80000,80,1.33333333333333
4,"/name/nm1154161/Vex'ahlia Vessar","Laura Bailey","Vex'ahlia",161000,148000,241000,1,6,"Vex'ahlia Vessar",161,2.68333333333333,80000,80,1.33333333333333
4,"/name/nm1240448/Vax'ildan Vessar","Liam O'Brien","Vax'ildan",161000,148000,241000,1,6,"Vax'ildan Vessar",161,2.68333333333333,80000,80,1.33333333333333
4,"/name/nm4065482/Keyleth","Marisha Ray","Keyleth",161000,148000,241000,1,6,"Keyleth",161,2.68333333333333,80000,80,1.33333333333333
4,"/name/nm2233310/Rebel","Matthew Mercer","Rebel",178000,148000,241000,1,6,"Rebel",178,2.96666666666667,63000,63,1.05
4,"/name/nm2233310/Giant","Matthew Mercer","Giant",195000,148000,241000,1,6,"Giant",195,3.25,46000,46,0.766666666666667
5,"/name/nm0868659/Keeper Yennen","Gina Torres","Keeper Yennen",241000,241000,509000,1,6,"Keeper Yennen",241,4.01666666666667,268000,268,4.46666666666667
5,"/name/nm0043552/Percival de Rolo","Taliesin Jaffe","Percival",307000,241000,509000,1,6,"Percival de Rolo",307,5.11666666666667,202000,202,3.36666666666667
5,"/name/nm0726184/Scanlan Shorthalt","Sam Riegel","Scanlan",338000,241000,509000,1,6,"Scanlan Shorthalt",338,5.63333333333333,171000,171,2.85
5,"/name/nm0992184/Grog Strongjaw","Travis Willingham","Grog",338000,241000,509000,1,6,"Grog Strongjaw",338,5.63333333333333,171000,171,2.85
5,"/name/nm1154161/Vex'ahlia Vessar","Laura Bailey","Vex'ahlia",338000,241000,509000,1,6,"Vex'ahlia Vessar",338,5.63333333333333,171000,171,2.85
5,"/name/nm1240448/Vax'ildan Vessar","Liam O'Brien","Vax'ildan",338000,241000,509000,1,6,"Vax'ildan Vessar",338,5.63333333333333,171000,171,2.85
