"partition_id","item_id","actor_name","character_name","time_position_ms","segment_start_ms","segment_end_ms","season","episode","character_name_original","time_position_sec","time_position_min","segment_duration_ms","segment_duration_sec","segment_duration_min"
1,"/name/nm4733752/Young Ripley","Kimiko Glenn","Anna Ripley",14000,0,121000,3,7,"Young Ripley",14,0.233333333333333,107000,107,1.78333333333333
1,"/name/nm0005026/Anna Ripley","Kelly Hu","Anna Ripley",116000,0,121000,3,7,"Anna Ripley",116,1.93333333333333,5000,5,0.0833333333333333
3,"/name/nm0868659/Keeper Yennen","Gina Torres","Keeper Yennen",209000,200000,465000,3,7,"Keeper Yennen",209,3.48333333333333,256000,256,4.26666666666667
3,"/name/nm0890055/Allura","Indira Varma","Lady Allura Vysoren",209000,200000,465000,3,7,"Allura",209,3.48333333333333,256000,256,4.26666666666667
3,"/name/nm0005026/Anna Ripley","Kelly Hu","Anna Ripley",212000,200000,465000,3,7,"Anna Ripley",212,3.53333333333333,253000,253,4.21666666666667
3,"/name/nm0043552/Percy","Taliesin Jaffe","Percival",217000,200000,465000,3,7,"Percy",217,3.61666666666667,248000,248,4.13333333333333
3,"/name/nm0539503/Gilmore","Sunil Malhotra","Gilmore",217000,200000,465000,3,7,"Gilmore",217,3.61666666666667,248000,248,4.13333333333333
3,"/name/nm4065482/Keyleth","Marisha Ray","Keyleth",269000,200000,465000,3,7,"Keyleth",269,4.48333333333333,196000,196,3.26666666666667
3,"/name/nm0424534/Pike","Ashley Johnson","Pike",274000,200000,465000,3,7,"Pike",274,4.56666666666667,191000,191,3.18333333333333
3,"/name/nm0992184/Grog","Travis Willingham","Grog",274000,200000,465000,3,7,"Grog",274,4.56666666666667,191000,191,3.18333333333333
3,"/name/nm1240448/Vax'ildan","Liam O'Brien","Vax'ildan",279000,200000,465000,3,7,"Vax'ildan",279,4.65,186000,186,3.1
3,"/name/nm1154161/Vex'ahlia","Laura Bailey","Vex'ahlia",289000,200000,465000,3,7,"Vex'ahlia",289,4.81666666666667,176000,176,2.93333333333333
3,"/name/nm0726184/Scanlan","Sam Riegel","Scanlan",340000,200000,465000,3,7,"Scanlan",340,5.66666666666667,125000,125,2.08333333333333
4,"/name/nm0424534/Pike","Ashley Johnson","Pike",470000,465000,726000,3,7,"Pike",470,7.83333333333333,256000,256,4.26666666666667
4,"/name/nm0992184/Grog","Travis Willingham","Grog",470000,465000,726000,3,7,"Grog",470,7.83333333333333,256000,256,4.26666666666667
4,"/name/nm1240448/Vax'ildan","Liam O'Brien","Vax'ildan",470000,465000,726000,3,7,"Vax'ildan",470,7.83333333333333,256000,256,4.26666666666667
4,"/name/nm4065482/Keyleth","Marisha Ray","Keyleth",470000,465000,726000,3,7,"Keyleth",470,7.83333333333333,256000,256,4.26666666666667
4,"/name/nm0043552/Percy","Taliesin Jaffe","Percival",478000,465000,726000,3,7,"Percy",478,7.96666666666667,248000,248,4.13333333333333
4,"/name/nm1154161/Vex'ahlia","Laura Bailey","Vex'ahlia",478000,465000,726000,3,7,"Vex'ahlia",478,7.96666666666667,248000,248,4.13333333333333
5,"/name/nm0043552/Percy","Taliesin Jaffe","Percival",734000,726000,1098000,3,7,"Percy",734,12.2333333333333,364000,364,6.06666666666667
5,"/name/nm0005026/Anna Ripley","Kelly Hu","Anna Ripley",768000,726000,1098000,3,7,"Anna Ripley",768,12.8,330000,330,5.5
5,"/name/nm2233310/Orthax","Matthew Mercer","Orthax",868000,726000,1098000,3,7,"Orthax",868,14.4666666666667,230000,230,3.83333333333333
5,"/name/nm1240448/Vax'ildan","Liam O'Brien","Vax'ildan",977000,726000,1098000,3,7,"Vax'ildan",977,16.2833333333333,121000,121,2.01666666666667
5,"/name/nm0424534/Pike","Ashley Johnson","Pike",982000,726000,1098000,3,7,"Pike",982,16.3666666666667,116000,116,1.93333333333333
5,"/name/nm2963561/Zerxus Ilerez","Luis Carazo","Zerxus Ilerez",989000,726000,1098000,3,7,"Zerxus Ilerez",989,16.4833333333333,109000,109,1.81666666666667
6,"/name/nm0424534/Pike","Ashley Johnson","Pike",1099000,1098000,1433000,3,7,"Pike",1099,18.3166666666667,334000,334,5.56666666666667
6,"/name/nm4065482/Keyleth","Marisha Ray","Keyleth",1101000,1098000,1433000,3,7,"Keyleth",1101,18.35,332000,332,5.53333333333333
6,"/name/nm1240448/Vax'ildan","Liam O'Brien","Vax'ildan",1129000,1098000,1433000,3,7,"Vax'ildan",1129,18.8166666666667,304000,304,5.06666666666667
6,"/name/nm1154161/Vex'ahlia","Laura Bailey","Vex'ahlia",1137000,1098000,1433000,3,7,"Vex'ahlia",1137,18.95,296000,296,4.93333333333333
6,"/name/nm0992184/Grog","Travis Willingham","Grog",1148000,1098000,1433000,3,7,"Grog",1148,19.1333333333333,285000,285,4.75
6,"/name/nm0043552/Percy","Taliesin Jaffe","Percival",1174000,1098000,1433000,3,7,"Percy",1174,19.5666666666667,259000,259,4.31666666666667
6,"/name/nm0005026/Anna Ripley","Kelly Hu","Anna Ripley",1175000,1098000,1433000,3,7,"Anna Ripley",1175,19.5833333333333,258000,258,4.3
6,"/name/nm2233310/Orthax","Matthew Mercer","Orthax",1196000,1098000,1433000,3,7,"Orthax",1196,19.9333333333333,237000,237,3.95
