"partition_id","item_id","actor_name","character_name","time_position_ms","segment_start_ms","segment_end_ms","season","episode","character_name_original","time_position_sec","time_position_min","segment_duration_ms","segment_duration_sec","segment_duration_min"
1,"/name/nm0890055/Allura","Indira Varma","Lady Allura Vysoren",7000,0,152000,3,5,"Allura",7,0.116666666666667,145000,145,2.41666666666667
1,"/name/nm1344302/Dohla","Rachel House","Dohla",7000,0,152000,3,5,"Dohla",7,0.116666666666667,145000,145,2.41666666666667
1,"/name/nm2233310/Drake Thunderbrand","Matthew Mercer","Drake Thunderbrand",7000,0,152000,3,5,"Drake Thunderbrand",7,0.116666666666667,145000,145,2.41666666666667
1,"/name/nm3715867/Kima","Stephanie Beatriz","Lady Kima of Vord",7000,0,152000,3,5,"Kima",7,0.116666666666667,145000,145,2.41666666666667
1,"/name/nm0043552/Percy","Taliesin Jaffe","Percival",128000,0,152000,3,5,"Percy",128,2.13333333333333,24000,24,0.4
1,"/name/nm1240448/Vorugal","Liam O'Brien","Vorugal",147000,0,152000,3,5,"Vorugal",147,2.45,5000,5,0.0833333333333333
3,"/name/nm0043552/Percy","Taliesin Jaffe","Percival",242000,231000,623000,3,5,"Percy",242,4.03333333333333,381000,381,6.35
3,"/name/nm0890055/Allura","Indira Varma","Lady Allura Vysoren",242000,231000,623000,3,5,"Allura",242,4.03333333333333,381000,381,6.35
3,"/name/nm1154161/Vex'ahlia","Laura Bailey","Vex'ahlia",242000,231000,623000,3,5,"Vex'ahlia",242,4.03333333333333,381000,381,6.35
3,"/name/nm0726184/Scanlan","Sam Riegel","Scanlan",314000,231000,623000,3,5,"Scanlan",314,5.23333333333333,309000,309,5.15
3,"/name/nm0992184/Grog","Travis Willingham","Grog",321000,231000,623000,3,5,"Grog",321,5.35,302000,302,5.03333333333333
3,"/name/nm0424534/Pike","Ashley Johnson","Pike",325000,231000,623000,3,5,"Pike",325,5.41666666666667,298000,298,4.96666666666667
3,"/name/nm1240448/Vorugal","Liam O'Brien","Vorugal",360000,231000,623000,3,5,"Vorugal",360,6,263000,263,4.38333333333333
4,"/name/nm0424534/Pike","Ashley Johnson","Pike",631000,623000,870000,3,5,"Pike",631,10.5166666666667,239000,239,3.98333333333333
4,"/name/nm0992184/Grog","Travis Willingham","Grog",631000,623000,870000,3,5,"Grog",631,10.5166666666667,239000,239,3.98333333333333
4,"/name/nm1240448/Vax'ildan","Liam O'Brien","Vax'ildan",634000,623000,870000,3,5,"Vax'ildan",634,10.5666666666667,236000,236,3.93333333333333
4,"/name/nm0726184/Scanlan","Sam Riegel","Scanlan",641000,623000,870000,3,5,"Scanlan",641,10.6833333333333,229000,229,3.81666666666667
4,"/name/nm4065482/Keyleth","Marisha Ray","Keyleth",650000,623000,870000,3,5,"Keyleth",650,10.8333333333333,220000,220,3.66666666666667
4,"/name/nm0043552/Percy","Taliesin Jaffe","Percival",664000,623000,870000,3,5,"Percy",664,11.0666666666667,206000,206,3.43333333333333
4,"/name/nm0890055/Allura","Indira Varma","Lady Allura Vysoren",664000,623000,870000,3,5,"Allura",664,11.0666666666667,206000,206,3.43333333333333
4,"/name/nm1154161/Vex'ahlia","Laura Bailey","Vex'ahlia",664000,623000,870000,3,5,"Vex'ahlia",664,11.0666666666667,206000,206,3.43333333333333
4,"/name/nm3715867/Kima","Stephanie Beatriz","Lady Kima of Vord",667000,623000,870000,3,5,"Kima",667,11.1166666666667,203000,203,3.38333333333333
5,"/name/nm1240448/Vorugal","Liam O'Brien","Vorugal",877000,870000,1259000,3,5,"Vorugal",877,14.6166666666667,382000,382,6.36666666666667
5,"/name/nm0043552/Percy","Taliesin Jaffe","Percival",880000,870000,1259000,3,5,"Percy",880,14.6666666666667,379000,379,6.31666666666667
5,"/name/nm1154161/Vex'ahlia","Laura Bailey","Vex'ahlia",880000,870000,1259000,3,5,"Vex'ahlia",880,14.6666666666667,379000,379,6.31666666666667
5,"/name/nm0992184/Grog","Travis Willingham","Grog",882000,870000,1259000,3,5,"Grog",882,14.7,377000,377,6.28333333333333
5,"/name/nm1240448/Vax'ildan","Liam O'Brien","Vax'ildan",907000,870000,1259000,3,5,"Vax'ildan",907,15.1166666666667,352000,352,5.86666666666667
5,"/name/nm4065482/Keyleth","Marisha Ray","Keyleth",907000,870000,1259000,3,5,"Keyleth",907,15.1166666666667,352000,352,5.86666666666667
5,"/name/nm0424534/Pike","Ashley Johnson","Pike",916000,870000,1259000,3,5,"Pike",916,15.2666666666667,343000,343,5.71666666666667
5,"/name/nm0890055/Allura","Indira Varma","Lady Allura Vysoren",930000,870000,1259000,3,5,"Allura",930,15.5,329000,329,5.48333333333333
5,"/name/nm3715867/Kima","Stephanie Beatriz","Lady Kima of Vord",930000,870000,1259000,3,5,"Kima",930,15.5,329000,329,5.48333333333333
5,"/name/nm0726184/Scanlan","Sam Riegel","Scanlan",931000,870000,1259000,3,5,"Scanlan",931,15.5166666666667,328000,328,5.46666666666667
6,"/name/nm0714698/Thordak","Lance Reddick","Thordak",1266000,1259000,1373000,3,5,"Thordak",1266,21.1,107000,107,1.78333333333333
6,"/name/nm0005026/Anna Ripley","Kelly Hu","Anna Ripley",1289000,1259000,1373000,3,5,"Anna Ripley",1289,21.4833333333333,84000,84,1.4
6,"/name/nm0424534/Pike","Ashley Johnson","Pike",1307000,1259000,1373000,3,5,"Pike",1307,21.7833333333333,66000,66,1.1
6,"/name/nm0992184/Grog","Travis Willingham","Grog",1313000,1259000,1373000,3,5,"Grog",1313,21.8833333333333,60000,60,1
6,"/name/nm1154161/Vex'ahlia","Laura Bailey","Vex'ahlia",1318000,1259000,1373000,3,5,"Vex'ahlia",1318,21.9666666666667,55000,55,0.916666666666667
6,"/name/nm1240448/Vax'ildan","Liam O'Brien","Vax'ildan",1322000,1259000,1373000,3,5,"Vax'ildan",1322,22.0333333333333,51000,51,0.85
6,"/name/nm4065482/Keyleth","Marisha Ray","Keyleth",1322000,1259000,1373000,3,5,"Keyleth",1322,22.0333333333333,51000,51,0.85
6,"/name/nm0726184/Scanlan","Sam Riegel","Scanlan",1327000,1259000,1373000,3,5,"Scanlan",1327,22.1166666666667,46000,46,0.766666666666667
6,"/name/nm0890055/Allura","Indira Varma","Lady Allura Vysoren",1327000,1259000,1373000,3,5,"Allura",1327,22.1166666666667,46000,46,0.766666666666667
6,"/name/nm3715867/Kima","Stephanie Beatriz","Lady Kima of Vord",1327000,1259000,1373000,3,5,"Kima",1327,22.1166666666667,46000,46,0.766666666666667
6,"/name/nm0043552/Percy","Taliesin Jaffe","Percival",1335000,1259000,1373000,3,5,"Percy",1335,22.25,38000,38,0.633333333333333
