"partition_id","item_id","actor_name","character_name","time_position_ms","segment_start_ms","segment_end_ms","season","episode","character_name_original","time_position_sec","time_position_min","segment_duration_ms","segment_duration_sec","segment_duration_min"
2,"/name/nm1661282/Vilya","Janet Varney","Vilya",14000,6000,114000,2,5,"Vilya",14,0.233333333333333,100000,100,1.66666666666667
2,"/name/nm13334893/Young Keyleth","Kestrel Riegel","Young Keyleth",19000,6000,114000,2,5,"Young Keyleth",19,0.316666666666667,95000,95,1.58333333333333
2,"/name/nm0851317/Korrin","Fred Tatasciore","Korrin",53000,6000,114000,2,5,"Korrin",53,0.883333333333333,61000,61,1.01666666666667
4,"/name/nm4065482/Keyleth","Marisha Ray","Keyleth",186000,181000,367000,2,5,"Keyleth",186,3.1,181000,181,3.01666666666667
4,"/name/nm0043552/Percy","Taliesin Jaffe","Percival",194000,181000,367000,2,5,"Percy",194,3.23333333333333,173000,173,2.88333333333333
4,"/name/nm0726184/Scanlan","Sam Riegel","Scanlan",194000,181000,367000,2,5,"Scanlan",194,3.23333333333333,173000,173,2.88333333333333
4,"/name/nm1240448/Vax'ildan","Liam O'Brien","Vax'ildan",194000,181000,367000,2,5,"Vax'ildan",194,3.23333333333333,173000,173,2.88333333333333
4,"/name/nm2233310/Trinket","Matthew Mercer","Trinket",194000,181000,367000,2,5,"Trinket",194,3.23333333333333,173000,173,2.88333333333333
4,"/name/nm1154161/Vex'ahlia","Laura Bailey","Vex'ahlia",199000,181000,367000,2,5,"Vex'ahlia",199,3.31666666666667,168000,168,2.8
4,"/name/nm0424534/Pike","Ashley Johnson","Pike",202000,181000,367000,2,5,"Pike",202,3.36666666666667,165000,165,2.75
4,"/name/nm0992184/Grog","Travis Willingham","Grog",276000,181000,367000,2,5,"Grog",276,4.6,91000,91,1.51666666666667
5,"/name/nm0043552/Percy","Taliesin Jaffe","Percival",371000,367000,600000,2,5,"Percy",371,6.18333333333333,229000,229,3.81666666666667
5,"/name/nm0424534/Pike","Ashley Johnson","Pike",371000,367000,600000,2,5,"Pike",371,6.18333333333333,229000,229,3.81666666666667
5,"/name/nm1240448/Vax'ildan","Liam O'Brien","Vax'ildan",371000,367000,600000,2,5,"Vax'ildan",371,6.18333333333333,229000,229,3.81666666666667
5,"/name/nm2233310/Trinket","Matthew Mercer","Trinket",377000,367000,600000,2,5,"Trinket",377,6.28333333333333,223000,223,3.71666666666667
5,"/name/nm0726184/Scanlan","Sam Riegel","Scanlan",410000,367000,600000,2,5,"Scanlan",410,6.83333333333333,190000,190,3.16666666666667
5,"/name/nm1154161/Vex'ahlia","Laura Bailey","Vex'ahlia",410000,367000,600000,2,5,"Vex'ahlia",410,6.83333333333333,190000,190,3.16666666666667
5,"/name/nm4065482/Keyleth","Marisha Ray","Keyleth",410000,367000,600000,2,5,"Keyleth",410,6.83333333333333,190000,190,3.16666666666667
5,"/name/nm0992184/Grog","Travis Willingham","Grog",413000,367000,600000,2,5,"Grog",413,6.88333333333333,187000,187,3.11666666666667
6,"/name/nm4065482/Keyleth","Marisha Ray","Keyleth",617000,600000,856000,2,5,"Keyleth",617,10.2833333333333,239000,239,3.98333333333333
6,"/name/nm0851317/Korrin","Fred Tatasciore","Korrin",645000,600000,856000,2,5,"Korrin",645,10.75,211000,211,3.51666666666667
6,"/name/nm2837894/Cerkonos","Robbie Daymond","Cerkonos",645000,600000,856000,2,5,"Cerkonos",645,10.75,211000,211,3.51666666666667
6,"/name/nm3715867/Kima","Stephanie Beatriz","Lady Kima of Vord",741000,600000,856000,2,5,"Kima",741,12.35,115000,115,1.91666666666667
6,"/name/nm0890055/Allura","Indira Varma","Lady Allura Vysoren",748000,600000,856000,2,5,"Allura",748,12.4666666666667,108000,108,1.8
6,"/name/nm0992184/Grog","Travis Willingham","Grog",757000,600000,856000,2,5,"Grog",757,12.6166666666667,99000,99,1.65
6,"/name/nm0424534/Pike","Ashley Johnson","Pike",762000,600000,856000,2,5,"Pike",762,12.7,94000,94,1.56666666666667
6,"/name/nm1154161/Vex'ahlia","Laura Bailey","Vex'ahlia",762000,600000,856000,2,5,"Vex'ahlia",762,12.7,94000,94,1.56666666666667
6,"/name/nm0043552/Percy","Taliesin Jaffe","Percival",763000,600000,856000,2,5,"Percy",763,12.7166666666667,93000,93,1.55
6,"/name/nm2233310/Trinket","Matthew Mercer","Trinket",778000,600000,856000,2,5,"Trinket",778,12.9666666666667,78000,78,1.3
6,"/name/nm0726184/Scanlan","Sam Riegel","Scanlan",786000,600000,856000,2,5,"Scanlan",786,13.1,70000,70,1.16666666666667
7,"/name/nm0043552/Percy","Taliesin Jaffe","Percival",858000,856000,1070000,2,5,"Percy",858,14.3,212000,212,3.53333333333333
7,"/name/nm0890055/Allura","Indira Varma","Lady Allura Vysoren",858000,856000,1070000,2,5,"Allura",858,14.3,212000,212,3.53333333333333
7,"/name/nm0992184/Grog","Travis Willingham","Grog",858000,856000,1070000,2,5,"Grog",858,14.3,212000,212,3.53333333333333
7,"/name/nm1240448/Vax'ildan","Liam O'Brien","Vax'ildan",858000,856000,1070000,2,5,"Vax'ildan",858,14.3,212000,212,3.53333333333333
7,"/name/nm3715867/Kima","Stephanie Beatriz","Lady Kima of Vord",858000,856000,1070000,2,5,"Kima",858,14.3,212000,212,3.53333333333333
7,"/name/nm0424534/Pike","Ashley Johnson","Pike",870000,856000,1070000,2,5,"Pike",870,14.5,200000,200,3.33333333333333
7,"/name/nm4065482/Keyleth","Marisha Ray","Keyleth",922000,856000,1070000,2,5,"Keyleth",922,15.3666666666667,148000,148,2.46666666666667
7,"/name/nm0851317/Korrin","Fred Tatasciore","Korrin",924000,856000,1070000,2,5,"Korrin",924,15.4,146000,146,2.43333333333333
7,"/name/nm0726184/Scanlan","Sam Riegel","Scanlan",1008000,856000,1070000,2,5,"Scanlan",1008,16.8,62000,62,1.03333333333333
8,"/name/nm4065482/Keyleth","Marisha Ray","Keyleth",1071000,1070000,1273000,2,5,"Keyleth",1071,17.85,202000,202,3.36666666666667
8,"/name/nm1240448/Vax'ildan","Liam O'Brien","Vax'ildan",1118000,1070000,1273000,2,5,"Vax'ildan",1118,18.6333333333333,155000,155,2.58333333333333
8,"/name/nm0726184/Scanlan","Sam Riegel","Scanlan",1120000,1070000,1273000,2,5,"Scanlan",1120,18.6666666666667,153000,153,2.55
8,"/name/nm0992184/Grog","Travis Willingham","Grog",1120000,1070000,1273000,2,5,"Grog",1120,18.6666666666667,153000,153,2.55
8,"/name/nm0890055/Allura","Indira Varma","Lady Allura Vysoren",1123000,1070000,1273000,2,5,"Allura",1123,18.7166666666667,150000,150,2.5
8,"/name/nm0424534/Pike","Ashley Johnson","Pike",1139000,1070000,1273000,2,5,"Pike",1139,18.9833333333333,134000,134,2.23333333333333
8,"/name/nm0851317/Korrin","Fred Tatasciore","Korrin",1221000,1070000,1273000,2,5,"Korrin",1221,20.35,52000,52,0.866666666666667
8,"/name/nm3715867/Kima","Stephanie Beatriz","Lady Kima of Vord",1221000,1070000,1273000,2,5,"Kima",1221,20.35,52000,52,0.866666666666667
8,"/name/nm0043552/Percy","Taliesin Jaffe","Percival",1227000,1070000,1273000,2,5,"Percy",1227,20.45,46000,46,0.766666666666667
8,"/name/nm1154161/Vex'ahlia","Laura Bailey","Vex'ahlia",1228000,1070000,1273000,2,5,"Vex'ahlia",1228,20.4666666666667,45000,45,0.75
9,"/name/nm4065482/Keyleth","Marisha Ray","Keyleth",1290000,1273000,1464000,2,5,"Keyleth",1290,21.5,174000,174,2.9
9,"/name/nm2837894/Cerkonos","Robbie Daymond","Cerkonos",1296000,1273000,1464000,2,5,"Cerkonos",1296,21.6,168000,168,2.8
9,"/name/nm0043552/Percy","Taliesin Jaffe","Percival",1305000,1273000,1464000,2,5,"Percy",1305,21.75,159000,159,2.65
9,"/name/nm0424534/Pike","Ashley Johnson","Pike",1305000,1273000,1464000,2,5,"Pike",1305,21.75,159000,159,2.65
9,"/name/nm0726184/Scanlan","Sam Riegel","Scanlan",1305000,1273000,1464000,2,5,"Scanlan",1305,21.75,159000,159,2.65
9,"/name/nm0851317/Korrin","Fred Tatasciore","Korrin",1305000,1273000,1464000,2,5,"Korrin",1305,21.75,159000,159,2.65
9,"/name/nm0992184/Grog","Travis Willingham","Grog",1305000,1273000,1464000,2,5,"Grog",1305,21.75,159000,159,2.65
9,"/name/nm1154161/Vex'ahlia","Laura Bailey","Vex'ahlia",1305000,1273000,1464000,2,5,"Vex'ahlia",1305,21.75,159000,159,2.65
9,"/name/nm1240448/Vax'ildan","Liam O'Brien","Vax'ildan",1305000,1273000,1464000,2,5,"Vax'ildan",1305,21.75,159000,159,2.65
9,"/name/nm2233310/Trinket","Matthew Mercer","Trinket",1305000,1273000,1464000,2,5,"Trinket",1305,21.75,159000,159,2.65
9,"/name/nm0890055/Allura","Indira Varma","Lady Allura Vysoren",1344000,1273000,1464000,2,5,"Allura",1344,22.4,120000,120,2
