"partition_id","item_id","actor_name","character_name","time_position_ms","segment_start_ms","segment_end_ms","season","episode","character_name_original","time_position_sec","time_position_min","segment_duration_ms","segment_duration_sec","segment_duration_min"
1,"/name/nm0424534/Pike","Ashley Johnson","Pike",4000,0,105000,3,4,"Pike",4,0.0666666666666667,101000,101,1.68333333333333
1,"/name/nm0992184/Grog","Travis Willingham","Grog",81000,0,105000,3,4,"Grog",81,1.35,24000,24,0.4
1,"/name/nm0726184/Scanlan","Sam Riegel","Scanlan",82000,0,105000,3,4,"Scanlan",82,1.36666666666667,23000,23,0.383333333333333
1,"/name/nm1240448/Vax'ildan","Liam O'Brien","Vax'ildan",82000,0,105000,3,4,"Vax'ildan",82,1.36666666666667,23000,23,0.383333333333333
1,"/name/nm4065482/Keyleth","Marisha Ray","Keyleth",82000,0,105000,3,4,"Keyleth",82,1.36666666666667,23000,23,0.383333333333333
3,"/name/nm0424534/Pike","Ashley Johnson","Pike",197000,185000,413000,3,4,"Pike",197,3.28333333333333,216000,216,3.6
3,"/name/nm0726184/Scanlan","Sam Riegel","Scanlan",197000,185000,413000,3,4,"Scanlan",197,3.28333333333333,216000,216,3.6
3,"/name/nm0992184/Grog","Travis Willingham","Grog",197000,185000,413000,3,4,"Grog",197,3.28333333333333,216000,216,3.6
3,"/name/nm4065482/Keyleth","Marisha Ray","Keyleth",206000,185000,413000,3,4,"Keyleth",206,3.43333333333333,207000,207,3.45
3,"/name/nm1240448/Vax'ildan","Liam O'Brien","Vax'ildan",211000,185000,413000,3,4,"Vax'ildan",211,3.51666666666667,202000,202,3.36666666666667
4,"/name/nm0043552/Percy","Taliesin Jaffe","Percival",422000,413000,629000,3,4,"Percy",422,7.03333333333333,207000,207,3.45
4,"/name/nm0890055/Allura","Indira Varma","Lady Allura Vysoren",422000,413000,629000,3,4,"Allura",422,7.03333333333333,207000,207,3.45
4,"/name/nm1154161/Vex'ahlia","Laura Bailey","Vex'ahlia",422000,413000,629000,3,4,"Vex'ahlia",422,7.03333333333333,207000,207,3.45
4,"/name/nm0424534/Pike","Ashley Johnson","Pike",447000,413000,629000,3,4,"Pike",447,7.45,182000,182,3.03333333333333
4,"/name/nm0992184/Grog","Travis Willingham","Grog",450000,413000,629000,3,4,"Grog",450,7.5,179000,179,2.98333333333333
4,"/name/nm1240448/Vax'ildan","Liam O'Brien","Vax'ildan",450000,413000,629000,3,4,"Vax'ildan",450,7.5,179000,179,2.98333333333333
4,"/name/nm4065482/Keyleth","Marisha Ray","Keyleth",450000,413000,629000,3,4,"Keyleth",450,7.5,179000,179,2.98333333333333
4,"/name/nm0726184/Scanlan","Sam Riegel","Scanlan",453000,413000,629000,3,4,"Scanlan",453,7.55,176000,176,2.93333333333333
5,"/name/nm0424534/Pike","Ashley Johnson","Pike",634000,629000,1064000,3,4,"Pike",634,10.5666666666667,430000,430,7.16666666666667
5,"/name/nm0726184/Scanlan","Sam Riegel","Scanlan",634000,629000,1064000,3,4,"Scanlan",634,10.5666666666667,430000,430,7.16666666666667
5,"/name/nm0992184/Grog","Travis Willingham","Grog",634000,629000,1064000,3,4,"Grog",634,10.5666666666667,430000,430,7.16666666666667
5,"/name/nm1240448/Vax'ildan","Liam O'Brien","Vax'ildan",634000,629000,1064000,3,4,"Vax'ildan",634,10.5666666666667,430000,430,7.16666666666667
5,"/name/nm4065482/Keyleth","Marisha Ray","Keyleth",634000,629000,1064000,3,4,"Keyleth",634,10.5666666666667,430000,430,7.16666666666667
5,"/name/nm2963561/Zerxus Ilerez","Luis Carazo","Zerxus Ilerez",646000,629000,1064000,3,4,"Zerxus Ilerez",646,10.7666666666667,418000,418,6.96666666666667
6,"/name/nm0424534/Pike","Ashley Johnson","Pike",1067000,1064000,1458000,3,4,"Pike",1067,17.7833333333333,391000,391,6.51666666666667
6,"/name/nm2963561/Zerxus Ilerez","Luis Carazo","Zerxus Ilerez",1069000,1064000,1458000,3,4,"Zerxus Ilerez",1069,17.8166666666667,389000,389,6.48333333333333
6,"/name/nm0726184/Scanlan","Sam Riegel","Scanlan",1352000,1064000,1458000,3,4,"Scanlan",1352,22.5333333333333,106000,106,1.76666666666667
6,"/name/nm0992184/Grog","Travis Willingham","Grog",1352000,1064000,1458000,3,4,"Grog",1352,22.5333333333333,106000,106,1.76666666666667
6,"/name/nm1240448/Vax'ildan","Liam O'Brien","Vax'ildan",1352000,1064000,1458000,3,4,"Vax'ildan",1352,22.5333333333333,106000,106,1.76666666666667
6,"/name/nm4065482/Keyleth","Marisha Ray","Keyleth",1352000,1064000,1458000,3,4,"Keyleth",1352,22.5333333333333,106000,106,1.76666666666667
7,"/name/nm0424534/Pike","Ashley Johnson","Pike",1460000,1458000,1487000,3,4,"Pike",1460,24.3333333333333,27000,27,0.45
7,"/name/nm0726184/Scanlan","Sam Riegel","Scanlan",1460000,1458000,1487000,3,4,"Scanlan",1460,24.3333333333333,27000,27,0.45
7,"/name/nm0992184/Grog","Travis Willingham","Grog",1460000,1458000,1487000,3,4,"Grog",1460,24.3333333333333,27000,27,0.45
7,"/name/nm1240448/Vax'ildan","Liam O'Brien","Vax'ildan",1460000,1458000,1487000,3,4,"Vax'ildan",1460,24.3333333333333,27000,27,0.45
7,"/name/nm4065482/Keyleth","Marisha Ray","Keyleth",1460000,1458000,1487000,3,4,"Keyleth",1460,24.3333333333333,27000,27,0.45
