"partition_id","item_id","actor_name","character_name","time_position_ms","segment_start_ms","segment_end_ms","season","episode","character_name_original","time_position_sec","time_position_min","segment_duration_ms","segment_duration_sec","segment_duration_min"
2,"/name/nm0740535/Professor Anders","Stephen Root","Professor Anders",6000,4000,143000,1,7,"Professor Anders",6,0.1,137000,137,2.28333333333333
2,"/name/nm0043552/Percival de Rolo","Taliesin Jaffe","Percival",23000,4000,143000,1,7,"Percival de Rolo",23,0.383333333333333,120000,120,2
2,"/name/nm2962727/Cassandra","Esmé Creed-Miles","Cassandra de Rolo",37000,4000,143000,1,7,"Cassandra",37,0.616666666666667,106000,106,1.76666666666667
2,"/name/nm0217221/Lady De Rolo","Grey DeLisle","Cassandra de Rolo",63000,4000,143000,1,7,"Lady De Rolo",63,1.05,80000,80,1.33333333333333
4,"/name/nm0597480/Archie","Dominic Monaghan","Archie",215000,211000,402000,1,7,"Archie",215,3.58333333333333,187000,187,3.11666666666667
4,"/name/nm4065482/Keyleth","Marisha Ray","Keyleth",224000,211000,402000,1,7,"Keyleth",224,3.73333333333333,178000,178,2.96666666666667
4,"/name/nm1240448/Vax'ildan Vessar","Liam O'Brien","Vax'ildan",235000,211000,402000,1,7,"Vax'ildan Vessar",235,3.91666666666667,167000,167,2.78333333333333
4,"/name/nm0043552/Percival de Rolo","Taliesin Jaffe","Percival",236000,211000,402000,1,7,"Percival de Rolo",236,3.93333333333333,166000,166,2.76666666666667
4,"/name/nm0726184/Scanlan Shorthalt","Sam Riegel","Scanlan",236000,211000,402000,1,7,"Scanlan Shorthalt",236,3.93333333333333,166000,166,2.76666666666667
4,"/name/nm0992184/Grog Strongjaw","Travis Willingham","Grog",236000,211000,402000,1,7,"Grog Strongjaw",236,3.93333333333333,166000,166,2.76666666666667
4,"/name/nm1154161/Vex'ahlia Vessar","Laura Bailey","Vex'ahlia",236000,211000,402000,1,7,"Vex'ahlia Vessar",236,3.93333333333333,166000,166,2.76666666666667
5,"/name/nm4065482/Keyleth","Marisha Ray","Keyleth",402000,402000,555000,1,7,"Keyleth",402,6.7,153000,153,2.55
5,"/name/nm0043552/Percival de Rolo","Taliesin Jaffe","Percival",442000,402000,555000,1,7,"Percival de Rolo",442,7.36666666666667,113000,113,1.88333333333333
5,"/name/nm0992184/Grog Strongjaw","Travis Willingham","Grog",442000,402000,555000,1,7,"Grog Strongjaw",442,7.36666666666667,113000,113,1.88333333333333
5,"/name/nm1240448/Vax'ildan Vessar","Liam O'Brien","Vax'ildan",463000,402000,555000,1,7,"Vax'ildan Vessar",463,7.71666666666667,92000,92,1.53333333333333
5,"/name/nm0726184/Scanlan Shorthalt","Sam Riegel","Scanlan",464000,402000,555000,1,7,"Scanlan Shorthalt",464,7.73333333333333,91000,91,1.51666666666667
5,"/name/nm0597480/Archie","Dominic Monaghan","Archie",467000,402000,555000,1,7,"Archie",467,7.78333333333333,88000,88,1.46666666666667
5,"/name/nm1154161/Vex'ahlia Vessar","Laura Bailey","Vex'ahlia",467000,402000,555000,1,7,"Vex'ahlia Vessar",467,7.78333333333333,88000,88,1.46666666666667
6,"/name/nm0597480/Archie","Dominic Monaghan","Archie",555000,555000,690000,1,7,"Archie",555,9.25,135000,135,2.25
6,"/name/nm1154161/Vex'ahlia Vessar","Laura Bailey","Vex'ahlia",563000,555000,690000,1,7,"Vex'ahlia Vessar",563,9.38333333333333,127000,127,2.11666666666667
6,"/name/nm0043552/Percival de Rolo","Taliesin Jaffe","Percival",564000,555000,690000,1,7,"Percival de Rolo",564,9.4,126000,126,2.1
6,"/name/nm0992184/Grog Strongjaw","Travis Willingham","Grog",564000,555000,690000,1,7,"Grog Strongjaw",564,9.4,126000,126,2.1
6,"/name/nm0726184/Scanlan Shorthalt","Sam Riegel","Scanlan",566000,555000,690000,1,7,"Scanlan Shorthalt",566,9.43333333333333,124000,124,2.06666666666667
6,"/name/nm1240448/Vax'ildan Vessar","Liam O'Brien","Vax'ildan",566000,555000,690000,1,7,"Vax'ildan Vessar",566,9.43333333333333,124000,124,2.06666666666667
6,"/name/nm4065482/Keyleth","Marisha Ray","Keyleth",566000,555000,690000,1,7,"Keyleth",566,9.43333333333333,124000,124,2.06666666666667
6,"/name/nm0740535/Professor Anders","Stephen Root","Professor Anders",573000,555000,690000,1,7,"Professor Anders",573,9.55,117000,117,1.95
